1,0,12,10,2,2
2,0,6,10,2,2
3,0,4,10,2,2
4,0,3,10,2,2
5,0,2.4,10,2,2
6,0,2,10,2,2
7,0,1.71429,10,2,2
8,0,1.5,10,2,2
9,0,3.33333,10,5,5
10,0,3,10,5,5
11,2,3.81818,10,7,7
12,2,4,10,8,8
13,2,3.69231,10,8,8
14,2,3.85714,10,9,9
15,2,5.2,10,13,13
16,2,4.875,10,13,13
17,2,4.58824,10,13,13
18,2,4.33333,10,13,13
19,2,4.10526,10,13,13
20,2,4.8,10,16,16
21,2,4.57143,10,16,16
22,2,4.63636,10,17,17
23,2,5.47826,10,21,21
24,2,5.25,10,21,21
25,2,5.04,9,0,21
26,2,4.84615,9,0,21
27,2,4.66667,9,0,21
28,2,4.5,9,0,21
29,2,4.55172,9,1,22
30,2,5.2,9,5,26
31,2,5.22581,9,6,27
32,2,5.0625,8,0,27
33,2,5.09091,8,1,28
34,2,4.94118,8,1,28
35,2,5.48571,8,5,32
36,2,6,8,9,36
37,2,5.83784,8,9,36
38,2,5.68421,8,9,36
39,2,5.53846,8,9,36
40,2,5.4,8,9,36
41,2,5.26829,8,9,36
42,2,5.42857,8,11,38
43,2,5.30233,8,11,38
44,2,5.18182,8,11,38
45,2,5.2,8,12,39
46,2,5.08696,8,12,39
47,2,4.97872,8,12,39
48,2,5.375,8,16,43
49,2,5.26531,8,16,43
50,2,5.16,8,16,43
51,2,5.05882,8,16,43
52,2,4.96154,8,16,43
53,2,4.86792,8,16,43
54,2,4.77778,8,16,43
55,2,4.8,8,17,44
56,2,4.82143,8,18,45
57,2,4.73684,8,18,45
58,2,4.75862,8,19,46
59,2,5.08475,8,23,50
60,2,5,8,23,50
61,2,4.91803,8,23,50
62,2,4.93548,8,24,51
63,2,4.85714,8,24,51
64,2,5.15625,8,28,55
65,2,5.16923,8,29,56
66,2,5.09091,8,29,56
67,2,5.10448,8,30,57
68,2,5.02941,8,30,57
69,2,5.04348,8,31,58
70,2,5.05714,8,32,59
71,2,5.07042,8,33,60
72,2,5,8,33,60
73,2,5.0137,8,34,61
74,2,4.94595,7,0,61
75,2,5.04,7,2,63
76,2,4.97368,7,2,63
77,2,4.90909,7,2,63
78,2,4.84615,7,2,63
79,2,5.08861,7,6,67
80,2,5.025,7,6,67
81,2,4.96296,7,6,67
82,2,4.90244,7,6,67
83,2,4.91566,7,7,68
84,2,4.85714,7,7,68
85,2,4.8,7,7,68
86,2,4.74419,7,7,68
87,2,4.75862,7,8,69
88,2,4.70455,7,8,69
89,2,4.65169,7,8,69
90,2,4.66667,7,9,70
91,2,4.61538,7,9,70
92,2,4.56522,7,9,70
93,2,4.64516,7,11,72
94,2,4.59574,7,11,72
95,2,4.61053,7,12,73
96,2,4.5625,7,12,73
97,2,4.57732,7,13,74
98,2,4.59184,7,14,75
99,2,4.60606,7,15,76
100,2,4.56,7,15,76
101,2,4.51485,7,15,76
102,2,4.47059,7,15,76
103,2,4.54369,7,17,78
104,2,4.5,7,17,78
105,2,4.51429,7,18,79
106,2,4.5283,7,19,80
107,2,4.59813,7,21,82
108,2,4.77778,7,25,86
109,2,4.73394,7,25,86
110,2,4.74545,7,26,87
111,2,4.75676,7,27,88
112,2,4.76786,7,28,89
113,2,4.72566,7,28,89
114,2,4.73684,7,29,90
115,2,4.74783,7,30,91
116,2,4.75862,7,31,92
117,2,4.92308,7,35,96
118,2,4.9322,7,36,97
119,2,4.94118,7,37,98
120,2,4.95,7,38,99
121,2,4.90909,7,38,99
122,2,4.86885,7,38,99
123,2,4.82927,7,38,99
124,2,4.83871,7,39,100
125,2,4.896,7,41,102
126,2,4.90476,7,42,103
127,3,4.96063,7,44,105
128,3,5.10938,7,48,109
129,3,5.11628,7,49,110
130,3,5.12308,7,50,111
131,3,5.08397,7,50,111
132,3,5.09091,7,51,112
133,3,5.05263,7,51,112
134,3,5.01493,7,51,112
135,3,5.02222,7,52,113
136,3,4.98529,7,52,113
137,3,4.9927,7,53,114
138,3,5,7,54,115
139,3,5.00719,7,55,116
140,3,4.97143,7,55,116
141,3,4.97872,7,56,117
142,3,4.94366,7,56,117
143,3,4.90909,7,56,117
144,3,4.91667,7,57,118
145,3,4.92414,7,58,119
146,3,4.89041,7,58,119
147,3,4.89796,7,59,120
148,3,5.02703,7,63,124
149,3,5.03356,7,64,125
150,3,5,7,64,125
151,3,4.96689,7,64,125
152,3,4.97368,7,65,126
153,3,4.98039,7,66,127
154,3,4.94805,7,66,127
155,3,4.91613,7,66,127
156,3,4.92308,7,67,128
157,3,5.04459,7,71,132
158,3,5.01266,7,71,132
159,3,4.98113,7,71,132
160,3,4.95,7,71,132
161,3,4.95652,7,72,133
162,3,4.96296,7,73,134
163,3,5.00613,7,75,136
164,3,4.97561,7,75,136
165,3,4.98182,7,76,137
166,3,4.95181,7,76,137
167,3,4.95808,7,77,138
168,3,4.92857,7,77,138
169,3,4.89941,7,77,138
170,3,4.90588,7,78,139
171,3,4.91228,7,79,140
172,3,4.88372,7,79,140
173,3,4.85549,7,79,140
174,3,4.82759,7,79,140
175,3,4.83429,7,80,141
176,3,4.875,7,82,143
177,3,4.88136,7,83,144
178,3,4.88764,7,84,145
179,4,4.89385,7,85,146
180,4,4.86667,7,85,146
181,4,4.87293,7,86,147
182,4,4.87912,7,87,148
183,4,4.85246,7,87,148
184,4,4.8587,7,88,149
185,4,4.86486,7,89,150
