1,0,0,10,0,0
2,0,6,10,2,2
3,0,4,10,2,2
4,0,3,10,2,2
5,0,7.2,10,6,6
6,0,6,10,6,6
7,0,6,10,7,7
8,0,5.25,10,7,7
9,0,5.33333,10,8,8
10,0,7.2,10,12,12
11,0,6.54545,10,12,12
12,0,6.5,10,13,13
13,0,6,9,0,13
14,0,5.57143,9,0,13
15,0,6.4,9,3,16
16,0,6,9,3,16
17,0,6,9,4,17
18,0,5.66667,9,4,17
19,0,6.63158,9,8,21
20,0,6.9,9,10,23
21,0,7.71429,9,14,27
22,0,8.45455,9,18,31
23,0,8.08696,8,0,31
24,0,7.75,8,0,31
25,0,8.4,8,4,35
26,0,8.07692,8,4,35
27,0,8.66667,8,8,39
28,0,8.57143,8,9,40
29,0,8.48276,8,10,41
30,0,8.4,8,11,42
31,0,8.12903,8,11,42
32,0,8.625,8,15,46
33,0,8.36364,8,15,46
34,0,8.11765,8,15,46
35,0,7.88571,8,15,46
36,0,7.66667,8,15,46
37,0,7.45946,8,15,46
38,0,7.42105,8,16,47
39,0,7.38462,8,17,48
40,0,7.8,8,21,52
41,0,7.60976,8,21,52
42,0,7.42857,8,21,52
43,0,7.81395,8,25,56
44,0,7.63636,8,25,56
45,0,7.46667,8,25,56
46,0,7.30435,8,25,56
47,0,7.53191,8,28,59
48,0,7.875,8,32,63
49,0,7.83673,8,33,64
50,0,8.16,8,37,68
51,0,8,8,37,68
52,0,7.84615,8,37,68
53,0,7.81132,8,38,69
54,0,7.66667,8,38,69
55,0,7.52727,8,38,69
56,0,7.82143,8,42,73
57,0,7.68421,8,42,73
58,0,7.55172,8,42,73
59,0,7.83051,8,46,77
60,0,7.7,8,46,77
61,0,7.77049,8,48,79
62,0,7.74194,8,49,80
63,0,8,8,53,84
64,0,7.875,8,53,84
65,0,7.93846,8,55,86
66,0,7.90909,8,56,87
67,0,7.79104,8,56,87
68,0,7.85294,8,58,89
69,0,7.82609,8,59,90
70,0,7.8,8,60,91
71,0,7.77465,8,61,92
72,0,7.75,8,62,93
73,0,7.72603,8,63,94
74,1,7.7027,8,64,95
75,1,7.68,8,65,96
76,1,7.57895,8,65,96
77,1,7.63636,8,67,98
78,1,7.53846,8,67,98
79,1,7.51899,8,68,99
80,2,7.5,8,69,100
81,2,7.48148,8,70,101
82,2,7.46341,8,71,102
83,2,7.44578,8,72,103
84,2,7.42857,8,73,104
85,2,7.62353,8,77,108
86,2,7.60465,8,78,109
87,2,7.58621,8,79,110
88,2,7.56818,8,80,111
89,2,7.55056,8,81,112
90,2,7.53333,8,82,113
91,2,7.51648,8,83,114
92,2,7.43478,8,83,114
93,2,7.41935,8,84,115
94,2,7.40426,8,85,116
95,2,7.32632,8,85,116
96,2,7.25,8,85,116
97,2,7.17526,8,85,116
98,2,7.10204,8,85,116
99,2,7.0303,8,85,116
100,2,7.02,8,86,117
101,2,6.9505,8,86,117
102,2,6.88235,8,86,117
103,2,6.81553,8,86,117
104,2,6.80769,8,87,118
105,2,6.85714,8,89,120
106,2,6.79245,8,89,120
107,2,6.72897,8,89,120
108,2,6.72222,8,90,121
109,2,6.66055,8,90,121
110,2,6.81818,8,94,125
111,2,6.86486,8,96,127
112,2,6.80357,8,96,127
113,2,6.79646,8,97,128
114,2,6.73684,8,97,128
115,2,6.67826,8,97,128
116,2,6.67241,8,98,129
117,2,6.66667,8,99,130
118,2,6.66102,8,100,131
119,2,6.65546,8,101,132
120,2,6.65,8,102,133
121,2,6.64463,8,103,134
122,2,6.63934,8,104,135
123,2,6.58537,8,104,135
124,2,6.58065,8,105,136
125,2,6.528,8,105,136
126,2,6.52381,8,106,137
127,2,6.47244,8,106,137
128,2,6.42188,8,106,137
129,2,6.4186,8,107,138
130,2,6.41538,8,108,139
131,2,6.36641,8,108,139
132,2,6.31818,8,108,139
133,2,6.31579,8,109,140
134,2,6.31343,8,110,141
135,2,6.44444,8,114,145
136,2,6.44118,8,115,146
137,2,6.43796,8,116,147
138,2,6.43478,8,117,148
139,2,6.38849,8,117,148
140,2,6.38571,8,118,149
141,2,6.38298,8,119,150
142,2,6.42254,8,121,152
143,2,6.37762,8,121,152
144,2,6.33333,8,121,152
145,2,6.33103,8,122,153
146,2,6.32877,8,123,154
147,2,6.32653,8,124,155
148,2,6.28378,8,124,155
149,2,6.24161,7,0,155
150,2,6.2,7,0,155
151,2,6.15894,7,0,155
152,2,6.11842,7,0,155
153,2,6.11765,7,1,156
154,2,6.07792,7,1,156
155,2,6.07742,7,2,157
156,2,6.11538,7,4,159
157,2,6.11465,7,5,160
158,2,6.1519,7,7,162
159,2,6.15094,7,8,163
160,2,6.15,7,9,164
161,2,6.14907,7,10,165
162,2,6.11111,7,10,165
163,2,6.07362,7,10,165
164,2,6.07317,7,11,166
165,2,6.07273,7,12,167
166,2,6.07229,7,13,168
167,2,6.03593,7,13,168
168,2,6.03571,7,14,169
169,2,6,7,14,169
170,2,6,7,15,170
171,2,5.96491,7,15,170
172,2,5.96512,7,16,171
173,2,5.96532,7,17,172
174,2,5.93103,7,17,172
175,2,5.93143,7,18,173
176,2,5.93182,7,19,174
177,2,5.89831,7,19,174
178,2,5.86517,7,19,174
179,2,5.89944,7,21,176
180,2,5.86667,7,21,176
181,2,5.8674,7,22,177
182,3,5.86813,7,23,178
183,3,5.90164,7,25,180
184,3,5.93478,7,27,182
185,3,5.9027,7,27,182
186,3,5.87097,7,27,182
187,3,5.83957,6,0,182
188,3,5.80851,6,0,182
189,3,5.77778,6,0,182
190,3,5.77895,6,1,183
