1,0,0,10,0,0
2,1,3,10,1,1
3,1,2,10,1,1
4,1,1.5,10,1,1
5,1,1.2,10,1,1
6,1,1,10,1,1
7,1,1.71429,10,2,2
8,1,1.5,10,2,2
9,1,2.66667,10,4,4
10,1,2.4,10,4,4
11,1,2.18182,10,4,4
12,1,2,10,4,4
13,1,1.84615,10,4,4
14,1,1.71429,10,4,4
15,2,2,10,5,5
16,2,2.25,10,6,6
17,2,2.11765,10,6,6
18,2,2,10,6,6
19,2,1.89474,10,6,6
20,2,1.8,10,6,6
21,3,2,10,7,7
22,3,1.90909,10,7,7
23,3,2.34783,10,9,9
24,3,2.5,10,10,10
25,3,2.4,10,10,10
26,3,2.53846,10,11,11
27,3,2.44444,10,11,11
28,3,2.35714,10,11,11
29,3,2.27586,10,11,11
30,3,2.2,10,11,11
31,3,2.12903,10,11,11
32,3,2.0625,9,0,11
33,3,2,9,0,11
34,3,1.94118,9,0,11
35,3,1.88571,9,0,11
36,3,1.83333,9,0,11
37,3,1.78378,9,0,11
38,3,2.36842,9,4,15
39,3,2.30769,9,4,15
40,3,2.25,9,4,15
41,3,2.19512,9,4,15
42,3,2.14286,9,4,15
43,3,2.09302,9,4,15
44,3,2.04545,9,4,15
45,3,2,9,4,15
46,4,2.08696,9,5,16
47,4,2.04255,9,5,16
48,4,2.125,9,6,17
49,4,2.08163,9,6,17
50,4,2.16,9,7,18
51,4,2.11765,9,7,18
52,4,2.07692,9,7,18
53,4,2.49057,9,11,22
54,4,2.55556,9,12,23
55,4,2.50909,9,12,23
56,4,2.57143,9,13,24
57,4,2.63158,9,14,25
58,4,2.58621,9,14,25
59,4,2.94915,9,18,29
60,4,2.9,8,0,29
61,4,2.85246,8,0,29
62,4,2.80645,8,0,29
63,5,2.85714,8,1,30
64,5,2.8125,8,1,30
65,5,2.76923,8,1,30
66,5,2.72727,8,1,30
67,5,2.77612,8,2,31
68,5,2.73529,8,2,31
69,5,2.69565,8,2,31
70,5,2.65714,8,2,31
71,5,2.61972,8,2,31
72,5,2.66667,8,3,32
73,6,2.71233,8,4,33
74,6,2.67568,8,4,33
75,6,2.64,8,4,33
76,6,2.68421,8,5,34
77,6,2.64935,8,5,34
78,6,2.61538,8,5,34
79,6,2.58228,8,5,34
80,6,2.85,8,9,38
81,6,2.81481,8,9,38
82,6,2.85366,8,10,39
83,6,2.81928,8,10,39
84,6,2.78571,8,10,39
85,6,2.75294,8,10,39
86,6,2.72093,8,10,39
87,6,2.68966,8,10,39
88,6,2.65909,8,10,39
89,6,2.62921,8,10,39
90,6,2.6,8,10,39
91,6,2.57143,8,10,39
92,6,2.54348,8,10,39
93,6,2.51613,8,10,39
94,6,2.55319,8,11,40
95,6,2.52632,8,11,40
96,6,2.5625,8,12,41
97,6,2.53608,8,12,41
98,6,2.57143,8,13,42
