1,1,6,10,1,1
2,1,3,10,1,1
3,1,2,10,1,1
4,1,1.5,10,1,1
5,1,1.2,10,1,1
6,1,2,10,2,2
7,1,1.71429,10,2,2
8,1,1.5,10,2,2
9,1,1.33333,10,2,2
10,1,3.6,10,6,6
11,2,3.81818,10,7,7
12,2,3.5,10,7,7
13,2,3.23077,10,7,7
14,2,3,9,0,7
15,2,2.8,9,0,7
16,2,2.625,9,0,7
17,6,3.88235,9,4,11
18,6,4,9,5,12
19,10,5.05263,9,9,16
20,10,5.1,9,10,17
21,10,4.85714,9,10,17
22,10,4.63636,9,10,17
23,10,4.43478,9,10,17
24,10,4.25,9,10,17
25,10,4.08,9,10,17
26,10,3.92308,9,10,17
27,10,3.77778,9,10,17
28,10,3.64286,9,10,17
29,10,3.72414,9,11,18
30,10,3.6,9,11,18
31,10,3.48387,9,11,18
32,10,3.375,9,11,18
33,10,4,9,15,22
34,11,4.05882,9,16,23
35,11,3.94286,9,16,23
36,11,3.83333,9,16,23
37,11,4.37838,9,20,27
38,11,4.26316,9,20,27
39,11,4.61538,9,23,30
40,11,4.65,9,24,31
41,15,5.12195,9,28,35
42,15,5,9,28,35
43,15,4.88372,9,28,35
44,15,4.77273,9,28,35
45,15,4.66667,8,0,35
46,15,4.69565,8,1,36
47,15,4.85106,8,3,38
48,15,4.75,8,3,38
49,15,4.65306,8,3,38
50,15,4.56,8,3,38
51,15,4.94118,8,7,42
52,15,4.96154,8,8,43
53,15,5.09434,8,10,45
54,16,5.11111,8,11,46
55,16,5.45455,8,15,50
56,16,5.35714,8,15,50
57,16,5.26316,8,15,50
58,16,5.17241,8,15,50
59,16,5.08475,8,15,50
60,17,5.1,8,16,51
61,17,5.01639,8,16,51
62,18,5.03226,8,17,52
63,18,4.95238,8,17,52
64,18,4.875,8,17,52
65,18,5.16923,8,21,56
66,18,5.45455,8,25,60
67,18,5.37313,8,25,60
68,18,5.29412,8,25,60
69,18,5.30435,8,26,61
70,18,5.22857,8,26,61
71,18,5.15493,8,26,61
72,18,5.08333,8,26,61
73,18,5.0137,8,26,61
74,18,5.02703,8,27,62
75,18,5.04,8,28,63
76,18,5.05263,8,29,64
77,18,4.98701,8,29,64
78,18,5,8,30,65
79,18,5.01266,8,31,66
80,18,5.025,8,32,67
81,18,4.96296,8,32,67
82,18,4.90244,8,32,67
83,18,4.84337,8,32,67
84,18,5.07143,8,36,71
85,18,5.08235,8,37,72
86,18,5.09302,8,38,73
87,18,5.03448,8,38,73
88,18,5.04545,8,39,74
89,18,4.98876,8,39,74
90,18,4.93333,8,39,74
91,18,4.94505,8,40,75
92,18,4.8913,8,40,75
93,18,4.83871,8,40,75
